Event,Details,Gender,Day,Date,Start Time,End Time,Duration,Venue,Lat,Lon
Judo,"+100kg: elimination rounds, quarter-finals",Men,Fri,03 Aug,9:30,10:30,1:00,"ExCel, Docklands, London",,
Judo,"+78kg: elimination rounds, quarter-finals",Women,Fri,03 Aug,9:30,10:30,1:00,"ExCel, Docklands, London",,
Judo,"+100kg: repechages, semi-final contests, bronze medal contests, gold medal contest, victory ceremony",Men,Fri,03 Aug,14:00,16:30,2:30,"ExCel, Docklands, London",,
Judo,"+78kg: repechages, semi-final contests, bronze medal contests, gold medal contest, victory ceremony",Women,Fri,03 Aug,14:00,16:30,2:30,"ExCel, Docklands, London",,
Marathon Swimming,"10km, victory ceremony",Men,Fri,10 Aug,12:00,15:00,3:00,"Hyde Park, London",,
Marathon Swimming,"10km, victory ceremony",Women,Thur,09 Aug,12:00,15:00,3:00,"Hyde Park, London",,
Modern Pentathlon,"fencing (Handball Arena); swimming (Aquatics Centre); riding, combined event, victory ceremony (Greenwich Park)",Men,Sat,11 Aug,9:00,19:10,10:10,Various London venues,,
Modern Pentathlon,"riding, combined event, victory ceremony (Greenwich Park)",Men,Sat,11 Aug,15:10,19:10,4:00,Various London venues,,
Modern Pentathlon,"fencing (Handball Arena); swimming (Aquatics Centre); riding, combined event, victory ceremony (Greenwich Park)",Women,Sun,12 Aug,8:00,18:00,10:00,Various London venues,,
Modern Pentathlon,"riding, combined event, victory ceremony (Greenwich Park)",Women,Sun,12 Aug,14:00,18:00,4:00,Various London venues,,
Opening Ceremony,Opening Ceremony,Not Applicable,Fri,27 Jul,19:30,22:30,3:00,"Olympic Stadium, Stratford, London",,
Rowing,"Fours: classification, final, victory ceremony",Men,Sat,04 Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",,
Rowing,"Lightweight Double Sculls: classifications, final, victory ceremony",Men,Sat,04 Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",,
Rowing,"Single Sculls: classifications, final, victory ceremony",Women,Sat,04 Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",,
Rowing,"Lightweight Double Sculls: classifications, final, victory ceremony",Women,Sat,04 Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",,
Rowing,Fours: repechage,Men,Tue,31 Jul,9:30,12:40,3:10,"Eton Dorney, Buckinghamshire",,
Rowing,Lightweight Fours: semi-finals,Men,Tue,31 Jul,9:30,12:40,3:10,"Eton Dorney, Buckinghamshire",,
Rowing,Single Sculls: quarter-finals,Men,Tue,31 Jul,9:30,12:40,3:10,"Eton Dorney, Buckinghamshire",,
Rowing,Double Sculls: semi-finals,Men,Tue,31 Jul,9:30,12:40,3:10,"Eton Dorney, Buckinghamshire",,
Rowing,Lightweight Double Sculls: repechages,Men,Tue,31 Jul,9:30,12:40,3:10,"Eton Dorney, Buckinghamshire",,
Rowing,Eights: repechage,Women,Tue,31 Jul,9:30,12:40,3:10,"Eton Dorney, Buckinghamshire",,
Rowing,Single Sculls: quarter-finals .Double Sculls: repechage,Women,Tue,31 Jul,9:30,12:40,3:10,"Eton Dorney, Buckinghamshire",,
Rowing,Lightweight Double Sculls: repechages,Women,Tue,31 Jul,9:30,12:40,3:10,"Eton Dorney, Buckinghamshire",,
Rowing,Lightweight Fours: repechage,Men,Sun,29 Jul,9:30,11:50,2:20,"Eton Dorney, Buckinghamshire",,
Rowing,Single Sculls: repechages,Men,Sun,29 Jul,9:30,11:50,2:20,"Eton Dorney, Buckinghamshire",,
Rowing,Double Sculls: repechage,Men,Sun,29 Jul,9:30,11:50,2:20,"Eton Dorney, Buckinghamshire",,
Rowing,Lightweight Double Sculls: heats,Men,Sun,29 Jul,9:30,11:50,2:20,"Eton Dorney, Buckinghamshire",,
Rowing,Eights: heats,Women,Sun,29 Jul,9:30,11:50,2:20,"Eton Dorney, Buckinghamshire",,
Rowing,Single Sculls: repechage,Women,Sun,29 Jul,9:30,11:50,2:20,"Eton Dorney, Buckinghamshire",,
Rowing,Lightweight Double Sculls: heats,Women,Sun,29 Jul,9:30,11:50,2:20,"Eton Dorney, Buckinghamshire",,
Rowing,"Pairs, Lightweight Fours, Eights, Single Sculls, Double Sculls, Quadruple Sculls: heats",Men,Sat,28 Jul,9:30,14:10,4:40,"Eton Dorney, Buckinghamshire",,
Rowing,"Pairs, Single Sculls, Quadruple Sculls: heats",Women,Sat,28 Jul,9:30,14:10,4:40,"Eton Dorney, Buckinghamshire",,
Rowing,"Pairs: classification, final, victory ceremony",Men,Fri,03 Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",,
Rowing,"Single Sculls: classifications, final, victory ceremony",Men,Fri,03 Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",,
Rowing,"Quadruple Sculls: classification, final, victory ceremony",Men,Fri,03 Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",,
Rowing,"Double Sculls: classification, final, victory ceremony",Women,Fri,03 Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",,
Rowing,Pairs: repechage,Men,Mon,30 Jul,9:30,11:10,1:40,"Eton Dorney, Buckinghamshire",,
Rowing,Fours: heats,Men,Mon,30 Jul,9:30,11:10,1:40,"Eton Dorney, Buckinghamshire",,
Rowing,Eights: repechage,Men,Mon,30 Jul,9:30,11:10,1:40,"Eton Dorney, Buckinghamshire",,
Rowing,Quadruple Sculls: repechage,Men,Mon,30 Jul,9:30,11:10,1:40,"Eton Dorney, Buckinghamshire",,
Rowing,Pairs: repechage,Women,Mon,30 Jul,9:30,11:10,1:40,"Eton Dorney, Buckinghamshire",,
Rowing,Double Sculls: heats,Women,Mon,30 Jul,9:30,11:10,1:40,"Eton Dorney, Buckinghamshire",,
Rowing,Quadruple Sculls: repechage.,Women,Mon,30 Jul,9:30,11:10,1:40,"Eton Dorney, Buckinghamshire",,
Rowing,Pairs: semi-finals,Men,Wed,01 Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",,
Rowing,"Eights: classification, final, victory ceremony",Men,Wed,01 Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",,
Rowing,"Single Sculls: classifications, semi-finals",Men,Wed,01 Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",,
Rowing,Lightweight Double Sculls: classifications,Men,Wed,01 Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",,
Rowing,Quadruple Sculls: semi-finals,Men,Wed,01 Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",,
Rowing,"Pairs: classification, final, victory ceremony",Women,Wed,01 Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",,
Rowing,"Quadruple Sculls: classification, final, victory ceremony",Women,Wed,01 Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",,
Rowing,"Eights: final, victory ceremony",Men,Thur,02 Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",,
Rowing,"Single Sculls: classifications, semi-finals",Men,Thur,02 Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",,
Rowing,Lightweight Double Sculls: semi-finals,Men,Thur,02 Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",,
Sailing,470 (medal race & victory ceremony),Men,Thur,09 Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",,
Sailing,Elliott 6m,Women,Thur,09 Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",,
Sailing,"470, Laser, RS:X",Men,Sat,04 Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",,
Sailing,"470, Elliott 6m, Laser Radial, RS:X",Women,Sat,04 Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",,
Sailing,"470, RS:X (medal race & victory ceremony)",Men,Tue,07 Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",,
Sailing,"470, Elliott 6m, RS:X (medal race & victory ceremony)",Women,Tue,07 Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",,
Sailing,49er (medal race & victory ceremony),Men,Wed,08 Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",,
Sailing,WOMEN -Elliott 6m,Women,Wed,08 Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",,
Sailing,"49er, 470, Finn, Star",Men,Thur,02 Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",,
Sailing,"470, Elliott 6m",Women,Thur,02 Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",,
Sailing,"49er, 470, Laser (medal race & victory ceremony)",Men,Mon,06 Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",,
Sailing,"470, Laser Radial (medal race & victory ceremony)",Women,Mon,06 Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",,
Sailing,"49er, Finn (medal race & victory ceremony), RS:X, Star (medal race & victory ceremony)",Men,Sun,05 Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",,
Sailing,RS:X,Women,Sun,05 Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",,
Sailing,"49er, Finn, Laser, RS:X, Star",Men,Mon,30 Jul,12:00,18:00,6:00,"Weymouth and Portland, Dorset",,
Sailing,"Elliott 6m, Laser Radial, RS:X",Women,Mon,30 Jul,12:00,18:00,6:00,"Weymouth and Portland, Dorset",,
Sailing,"49er, Laser, RS:X",Men,Wed,01 Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",,
Sailing,"Elliott 6m, Laser Radial, RS:X",Women,Wed,01 Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",,
Sailing,"Finn, Star",Men,Sun,29 Jul,12:00,18:00,6:00,"Weymouth and Portland, Dorset",,
Sailing,Elliott 6m,Women,Sun,29 Jul,12:00,18:00,6:00,"Weymouth and Portland, Dorset",,
Sailing,"470, Laser Radial",Men,Fri,03 Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",,
Sailing,"Elliott 6m, Laser Radial, RS:X",Men,Tue,31 Jul,12:00,18:00,6:00,"Weymouth and Portland, Dorset",,
Sailing,"470 (medal race & victory ceremony), Elliott 6m",Women,Fri,10 Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",,
Sailing,"Elliott 6m (medal race, victory ceremony)",Women,Sat,11 Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",,
Shooting,"10m Air Pistol: qualification, final, victory ceremony",Men,Sat,28 Jul,8:15,16:00,7:45,"The Royal Artillery Barracks, Woolwich, London",,
Shooting,"10m Air Rifle: qualification, final, victory ceremony",Men,Mon,30 Jul,9:00,14:30,5:30,"The Royal Artillery Barracks, Woolwich, London",,
Shooting,Skeet: qualification (day 1),Men,Mon,30 Jul,9:00,14:30,5:30,"The Royal Artillery Barracks, Woolwich, London",,
Shooting,25m Rapid Fire Pistol: qualification (stage 1),Men,Thur,02 Aug,9:00,16:15,7:15,"The Royal Artillery Barracks, Woolwich, London",,
Shooting,"Double Trap: qualification, final, victory ceremoy",Men,Thur,02 Aug,9:00,16:15,7:15,"The Royal Artillery Barracks, Woolwich, London",,
Shooting,"25m Rapid Fire Pistol: qualification (stage 2), final, victory ceremony",Men,Fri,03 Aug,9:00,16:30,7:30,"The Royal Artillery Barracks, Woolwich, London",,
Shooting,"50m Rifle Prone: qualification, final, victory ceremony",Men,Fri,03 Aug,9:00,16:30,7:30,"The Royal Artillery Barracks, Woolwich, London",,
Shooting,"50m Pistol: qualification, final, victory ceremony",Men,Sun,05 Aug,9:00,16:00,7:00,"The Royal Artillery Barracks, Woolwich, London",,
Shooting,Trap: qualification (day 1),Men,Sun,05 Aug,9:00,16:00,7:00,"The Royal Artillery Barracks, Woolwich, London",,
Shooting,"50m Rifle 3 Positions: qualification, final, victory ceremony",Men,Mon,06 Aug,9:00,17:30,8:30,"The Royal Artillery Barracks, Woolwich, London",,
Shooting,"Trap: qualification (day 2), final, victory ceremony",Men,Mon,06 Aug,9:00,17:30,8:30,"The Royal Artillery Barracks, Woolwich, London",,
Shooting,"Skeet: qualification (day 2), final, victory ceremony",Men,Tue,31 Jul,9:00,15:15,6:15,"The Royal Artillery Barracks, Woolwich, London",,
Shooting,"10m Air Pistol: qualification, final, victory ceremony",Women,Sun,29 Jul,9:00,17:30,8:30,"The Royal Artillery Barracks, Woolwich, London",,
Shooting,"Skeet: qualification, final, victory ceremony",Women,Sun,29 Jul,9:00,17:30,8:30,"The Royal Artillery Barracks, Woolwich, London",,
Shooting,"10m Air Rifle: qualification, final, victory ceremony",Women,Sat,28 Jul,8:15,16:00,7:45,"The Royal Artillery Barracks, Woolwich, London",,
Shooting,"25m Pistol: qualification, final, victory ceremony",Women,Wed,01 Aug,9:00,16:15,7:15,"The Royal Artillery Barracks, Woolwich, London",,
Shooting,"50m Rifle 3 Positions: qualification, final, victory ceremony",Women,Sat,04 Aug,9:00,17:30,8:30,"The Royal Artillery Barracks, Woolwich, London",,
Shooting,"Trap: qualification, final, victory ceremony",Women,Sat,04 Aug,9:00,17:30,8:30,"The Royal Artillery Barracks, Woolwich, London",,
Swimming,100m Backstroke: heats,Men,Sun,29 Jul,10:00,12:50,2:50,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,200m Freestyle: heats,Men,Sun,29 Jul,10:00,12:50,2:50,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,4 x 100m Freestyle Relay: heats,Men,Sun,29 Jul,10:00,12:50,2:50,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,100m Backstroke: heats,Women,Sun,29 Jul,10:00,12:50,2:50,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,100m Breaststroke: heats,Women,Sun,29 Jul,10:00,12:50,2:50,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,400m Freestyle: heats.,Women,Sun,29 Jul,10:00,12:50,2:50,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,100m Backstroke: semi-finals,Men,Sun,29 Jul,19:30,21:35,2:05,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,200m Freestyle: semi-finals,Men,Sun,29 Jul,19:30,21:35,2:05,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,"100m Breaststroke: final, victory ceremony",Men,Sun,29 Jul,19:30,21:35,2:05,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,"4 x 100m Freestyle Relay: final, victory ceremony",Men,Sun,29 Jul,19:30,21:35,2:05,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,100m Backstroke: semi-finals,Women,Sun,29 Jul,19:30,21:35,2:05,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,100m Breaststroke: semi-finals,Women,Sun,29 Jul,19:30,21:35,2:05,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,"100m Butterfly: final, victory ceremony",Women,Sun,29 Jul,19:30,21:35,2:05,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,"400m Freestyle: final, victory ceremony",Women,Sun,29 Jul,19:30,21:35,2:05,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,100m Breaststroke: heats,Men,Sat,28 Jul,10:00,13:00,3:00,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,400m Freestyle: heats,Men,Sat,28 Jul,10:00,13:00,3:00,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,400m Individual Medley: heats,Men,Sat,28 Jul,10:00,13:00,3:00,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,100m Butterfly: heats,Women,Sat,28 Jul,10:00,13:00,3:00,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,400m Individual Medley: heats,Women,Sat,28 Jul,10:00,13:00,3:00,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,4 x 100m Freestyle Relay: heats.,Women,Sat,28 Jul,10:00,13:00,3:00,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,100m Breaststroke: semi-finals,Men,Sat,28 Jul,19:30,21:35,2:05,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,"400m Freestyle: final, victory ceremony",Men,Sat,28 Jul,19:30,21:35,2:05,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,"400m Individual Medley: final, victory ceremony",Men,Sat,28 Jul,19:30,21:35,2:05,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,100m Butterfly: semi-finals,Women,Sat,28 Jul,19:30,21:35,2:05,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,"400m Individual Medley: final, victory ceremony",Women,Sat,28 Jul,19:30,21:35,2:05,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,"4 x 100m Freestyle Relay: final, victory ceremony.",Women,Sat,28 Jul,19:30,21:35,2:05,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,100m Freestyle: heats 200m Breaststroke: heats 4 x 200m Freestyle Relay: heats WOMEN - 200m Butterfly: heats,Women,Tue,31 Jul,10:00,12:15,2:15,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,100m Freestyle: semi-finals,Men,Tue,31 Jul,19:30,21:20,1:50,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,200m Breaststroke: semi-finals,Men,Tue,31 Jul,19:30,21:20,1:50,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,"200m Butterfly: final, victory ceremony",Men,Tue,31 Jul,19:30,21:20,1:50,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,"4 x 200m Freestyle Relay: final, victory ceremony",Men,Tue,31 Jul,19:30,21:20,1:50,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,200m Butterfly: semi-finals,Women,Tue,31 Jul,19:30,21:20,1:50,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,"200m Freestyle: final, victory ceremony",Women,Tue,31 Jul,19:30,21:20,1:50,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,"200m Individual Medley: final, victory ceremony",Women,Tue,31 Jul,19:30,21:20,1:50,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,"1500m Freestyle: final, victory ceremony",Men,Sat,04 Aug,19:30,21:00,1:30,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,"4 x 100m Medley Relay: final, victory ceremony",Men,Sat,04 Aug,19:30,21:00,1:30,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,"50m Freestyle: final, victory ceremony",Women,Sat,04 Aug,19:30,21:00,1:30,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,"4 x 100m Medley Relay: final, victory ceremony",Women,Sat,04 Aug,19:30,21:00,1:30,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,1500m Freestyle: heats 4 x 100m,Men,Fri,03 Aug,10:00,12:50,2:50,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,Medley Relay: heats,Men,Fri,03 Aug,10:00,12:50,2:50,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,50m Freestyle: heats 4 x 100m,Women,Fri,03 Aug,10:00,12:50,2:50,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,Medley Relay: heats,Women,Fri,03 Aug,10:00,12:50,2:50,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,200m Backstroke: heats 200m,Men,Wed,01 Aug,10:00,13:05,3:05,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,Individual Medley: heats,Men,Wed,01 Aug,10:00,13:05,3:05,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,100m Freestyle: heats,Women,Wed,01 Aug,10:00,13:05,3:05,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,200m Breaststroke: heats 4 x 200m,Women,Wed,01 Aug,10:00,13:05,3:05,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,Freestyle Relay: heats,Women,Wed,01 Aug,10:00,13:05,3:05,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,200m Backstroke: semi-finals,Men,Wed,01 Aug,19:30,21:35,2:05,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,200m Individual Medley: semi-finals,Men,Wed,01 Aug,19:30,21:35,2:05,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,"100m Freestyle: final, victory ceremony",Men,Wed,01 Aug,19:30,21:35,2:05,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,"200m Breaststroke: final, victory ceremony",Men,Wed,01 Aug,19:30,21:35,2:05,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,100m Freestyle: semi-finals,Women,Wed,01 Aug,19:30,21:35,2:05,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,200m Breaststroke: semi-finals,Women,Wed,01 Aug,19:30,21:35,2:05,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,"200m Butterfly: final, victory ceremony",Women,Wed,01 Aug,19:30,21:35,2:05,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,"4 x 200m Freestyle Relay: final, victory ceremony",Women,Wed,01 Aug,19:30,21:35,2:05,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,200m Butterfly: heats WOMEN - 200m Freestyle: heats 200m Individual Medley: heats,Women,Mon,30 Jul,10:00,11:40,1:40,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,200m Butterfly: semi-finals,Men,Mon,30 Jul,19:30,21:15,1:45,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,"100m Backstroke: final, victory ceremony",Men,Mon,30 Jul,19:30,21:15,1:45,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,"200m Freestyle: final, victory ceremony",Men,Mon,30 Jul,19:30,21:15,1:45,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,200m WOMEN - Freestyle: semi-finals,Women,Mon,30 Jul,19:30,21:15,1:45,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,200m Individual Medley: semi-finals,Women,Mon,30 Jul,19:30,21:15,1:45,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,"100m Backstroke: final, victory ceremony",Women,Mon,30 Jul,19:30,21:15,1:45,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,"100m Breaststroke: final, victory ceremony.",Women,Mon,30 Jul,19:30,21:15,1:45,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,"50m Freestyle: final, victory ceremony",Men,Fri,03 Aug,19:30,20:50,1:20,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,"100m Butterfly: final, victory ceremony",Men,Fri,03 Aug,19:30,20:50,1:20,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,50m Freestyle: semi-finals,Women,Fri,03 Aug,19:30,20:50,1:20,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,"200m Backstroke: final, victory ceremony",Women,Fri,03 Aug,19:30,20:50,1:20,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,"800m Freestyle: final, victory ceremony",Women,Fri,03 Aug,19:30,20:50,1:20,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,50m Freestyle: heats,Men,Thur,02 Aug,10:00,12:10,2:10,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,100m Butterfly: heats,Men,Thur,02 Aug,10:00,12:10,2:10,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,200m Backstroke: heats,Women,Thur,02 Aug,10:00,12:10,2:10,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,800m Freestyle: heats,Women,Thur,02 Aug,10:00,12:10,2:10,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,50m Freestyle: semi-finals,Men,Thur,02 Aug,19:30,21:05,1:35,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,100m Butterfly: semi-finals,Men,Thur,02 Aug,19:30,21:05,1:35,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,"200m Backstroke: final, victory ceremony",Women,Thur,02 Aug,19:30,21:05,1:35,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,"200m Individual Medley: final, victory ceremony",Women,Thur,02 Aug,19:30,21:05,1:35,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,200m Backstroke: semi-finals,Women,Thur,02 Aug,19:30,21:05,1:35,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,"100m Freestyle: final, victory ceremony",Women,Thur,02 Aug,19:30,21:05,1:35,"Aquatics Centre, Olympic Park, Stratford, London",,
Swimming,"200m Breaststroke: final, victory ceremony",Women,Thur,02 Aug,19:30,21:05,1:35,"Aquatics Centre, Olympic Park, Stratford, London",,
Sychronised Swimming,"Duets: final, victory ceremony",Women,Tue,07 Aug,15:00,16:30,1:30,"Aquatics Centre, Olympic Park, Stratford, London",,
Sychronised Swimming,Duets: free routine,Women,Mon,06 Aug,15:00,17:10,2:10,"Aquatics Centre, Olympic Park, Stratford, London",,
Sychronised Swimming,Duets: technical routine,Women,Sun,05 Aug,15:00,16:40,1:40,"Aquatics Centre, Olympic Park, Stratford, London",,
Sychronised Swimming,"Teams: free routine, victory ceremony",Women,Fri,10 Aug,15:00,16:30,1:30,"Aquatics Centre, Olympic Park, Stratford, London",,
Sychronised Swimming,Teams: technical routine,Women,Thur,09 Aug,15:00,15:45,0:45,"Aquatics Centre, Olympic Park, Stratford, London",,
Table Tennis,"Singles: preliminaries, round 1",Women,Sat,28 Jul,9:00,12:45,3:45,"ExCel, Docklands, London",,
Table Tennis,Singles: round 1,Women,Sat,28 Jul,14:30,17:30,3:00,"ExCel, Docklands, London",,
Table Tennis,Singles: round 2,Women,Sat,28 Jul,19:00,22:00,3:00,"ExCel, Docklands, London",,
Table Tennis,Singles: round 2,Women,Sun,29 Jul,9:00,12:00,3:00,"ExCel, Docklands, London",,
Table Tennis,Singles: round 4,Men,Mon,30 Jul,19:00,21:00,2:00,"ExCel, Docklands, London",,
Table Tennis,Team: quarter-finals,Men,Sun,05 Aug,10:00,13:00,3:00,"ExCel, Docklands, London",,
Table Tennis,Team: quarter-finals,Men,Sun,05 Aug,14:30,17:30,3:00,"ExCel, Docklands, London",,
Table Tennis,Team: round 1,Men,Sat,04 Aug,10:00,13:00,3:00,"ExCel, Docklands, London",,
Table Tennis,Singles: quarter-finals,Men,Tue,31 Jul,20:00,22:00,2:00,"ExCel, Docklands, London",,
Table Tennis,Singles: quarter-finals,Men,Wed,01 Aug,10:00,12:00,2:00,"ExCel, Docklands, London",,
Table Tennis,Singles: round 2,Men,Sun,29 Jul,13:30,16:30,3:00,"ExCel, Docklands, London",,
Table Tennis,Singles: round 3,Men,Mon,30 Jul,10:00,14:00,4:00,"ExCel, Docklands, London",,
Table Tennis,Singles: semi-finals,Men,Thur,02 Aug,10:00,12:00,2:00,"ExCel, Docklands, London",,
Table Tennis,Team: bronze medal match,Men,Wed,08 Aug,11:00,14:00,3:00,"ExCel, Docklands, London",,
Table Tennis,Team: round 1,Men,Fri,03 Aug,19:00,22:00,3:00,"ExCel, Docklands, London",,
Table Tennis,Team: semi-final,Men,Mon,06 Aug,14:30,17:30,3:00,"ExCel, Docklands, London",,
Table Tennis,"Singles: bronze medal match, gold medal match, victory ceremony",Men,Thur,02 Aug,14:30,16:30,2:00,"ExCel, Docklands, London",,
Table Tennis,"Team: gold medal match, victory ceremony",Men,Wed,08 Aug,15:30,18:30,3:00,"ExCel, Docklands, London",,
Table Tennis,Team: semi-final,Men,Mon,06 Aug,19:00,22:00,3:00,"ExCel, Docklands, London",,
Table Tennis,"Singles: bronze medal match, gold medal match, victory ceremony",Women,Wed,01 Aug,14:30,16:30,2:00,"ExCel, Docklands, London",,
Table Tennis,Singles: quarter-finals,Women,Tue,31 Jul,10:00,14:00,4:00,"ExCel, Docklands, London",,
Table Tennis,Singles: round 4,Women,Mon,30 Jul,15:30,17:30,2:00,"ExCel, Docklands, London",,
Table Tennis,Singles: semi-finals,Women,Tue,31 Jul,16:00,18:00,2:00,"ExCel, Docklands, London",,
